127.0.0.1 - - [19/Jan/2022:09:58:38 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [19/Jan/2022:10:54:29 +0900] "GET /bean/12_jstl_if.jsp HTTP/1.1" 200 291
0:0:0:0:0:0:0:1 - - [19/Jan/2022:10:55:37 +0900] "GET /bean/12_jstl_if.jsp HTTP/1.1" 200 317
0:0:0:0:0:0:0:1 - - [19/Jan/2022:10:55:38 +0900] "GET /bean/12_jstl_if.jsp HTTP/1.1" 200 317
0:0:0:0:0:0:0:1 - - [19/Jan/2022:10:55:58 +0900] "GET /bean/12_jstl_if.jsp HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [19/Jan/2022:10:56:08 +0900] "GET /bean/12_jstl_if.jsp HTTP/1.1" 200 365
0:0:0:0:0:0:0:1 - - [19/Jan/2022:10:57:33 +0900] "GET /bean/12_jstl_if.jsp HTTP/1.1" 200 409
0:0:0:0:0:0:0:1 - - [19/Jan/2022:10:58:48 +0900] "GET /bean/12_jstl_if.jsp HTTP/1.1" 200 428
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:02:55 +0900] "GET /bean/12_jstl_if.jsp HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:02:56 +0900] "GET /bean/12_jstl_if.jsp HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:02:56 +0900] "GET /bean/12_jstl_if.jsp HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:02:56 +0900] "GET /bean/12_jstl_if.jsp HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:03:06 +0900] "GET /bean/12_jstl_if.jsp?color=1 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:06:42 +0900] "GET /bean/12_jstl_if.jsp?color=1 HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:06:43 +0900] "GET /bean/12_jstl_if.jsp?color=2 HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:07:43 +0900] "GET /bean/12_jstl_if.jsp?color=3 HTTP/1.1" 200 353
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:33:32 +0900] "GET /bean/13_choose.jsp HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:33:35 +0900] "GET /bean/13_choose.jsp HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:34:32 +0900] "GET /bean/13_choose.jsp HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:34:32 +0900] "GET /bean/13_choose.jsp HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:37:24 +0900] "GET /bean/13_choose.jsp?=1 HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:37:34 +0900] "GET /bean/13_choose.jsp?fluit=1 HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:37:39 +0900] "GET /bean/13_choose.jsp?fluit=3 HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:38:00 +0900] "GET /bean/13_choose.jsp HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:38:00 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:38:06 +0900] "GET /bean/13_choose.jsp?fluit=1 HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:38:22 +0900] "GET /bean/13_choose.jsp?fruit=1 HTTP/1.1" 200 193
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:38:26 +0900] "GET /bean/13_choose.jsp?fruit=3 HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:38:48 +0900] "GET /bean/13_choose.jsp?fruit=4 HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:38:51 +0900] "GET /bean/13_choose.jsp?fruit=5 HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:38:54 +0900] "GET /bean/13_choose.jsp?fruit=0 HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:38:58 +0900] "GET /bean/13_choose.jsp?fruit=null HTTP/1.1" 500 3134
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:39:11 +0900] "GET /bean/13_choose.jsp?fruit=6 HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:39:15 +0900] "GET /bean/13_choose.jsp?fruit=10 HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:39:19 +0900] "GET /bean/13_choose.jsp?fruit=null HTTP/1.1" 500 3134
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:39:48 +0900] "GET /bean/13_choose.jsp?fruit= HTTP/1.1" 200 146
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:41:34 +0900] "GET /bean/13_choose.jsp?fruit= HTTP/1.1" 200 150
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:41:37 +0900] "GET /bean/13_choose.jsp?fruit=null HTTP/1.1" 500 3134
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:41:45 +0900] "GET /bean/13_choose.jsp?fruit=null HTTP/1.1" 500 3134
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:41:46 +0900] "GET /bean/13_choose.jsp?fruit=null HTTP/1.1" 500 3134
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:41:57 +0900] "GET /bean/13_choose.jsp HTTP/1.1" 200 200
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:42:14 +0900] "GET /bean/13_choose.jsp?fruit=null HTTP/1.1" 500 3134
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:42:30 +0900] "GET /bean/13_choose.jsp?fruit=NULL HTTP/1.1" 500 3134
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:42:37 +0900] "GET /bean/13_choose.jsp?fruit=null HTTP/1.1" 500 3134
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:47:23 +0900] "GET /bean/13_chooseform.jsp HTTP/1.1" 200 397
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:47:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [19/Jan/2022:11:47:31 +0900] "GET /bean/13_choose.jsp? HTTP/1.1" 200 200
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:06:02 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 727
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:06:02 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:06:23 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 703
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:06:23 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 703
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:06:24 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 703
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:06:29 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 703
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:08:23 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 726
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:08:23 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 726
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:08:25 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 726
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:08:37 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 641
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:08:37 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 641
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:11:21 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 931
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:11:53 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 995
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:12:07 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 995
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:12:09 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 995
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:12:26 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 1005
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:12:42 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:12:43 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:12:43 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:12:44 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:12:44 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:12:44 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:12:44 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:14:48 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 941
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:17:10 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 1014
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:18:07 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:18:08 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:18:17 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:18:17 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:18:30 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:21:42 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 500 3986
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:21:43 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 500 3986
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:23:30 +0900] "GET /bean/14_movilist.jsp HTTP/1.1" 200 1303
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:25:44 +0900] "GET /bean/17_checkbox.jsp HTTP/1.1" 200 727
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:25:49 +0900] "GET /bean/17_paramValues.jsp?item=%EB%AA%A8%EC%9E%90&item=%EC%8B%9C%EA%B3%84 HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:26:52 +0900] "GET /bean/17_paramValues.jsp?item=%EB%AA%A8%EC%9E%90&item=%EC%8B%9C%EA%B3%84 HTTP/1.1" 200 302
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:27:14 +0900] "GET /bean/17_paramValues.jsp?item=%EB%AA%A8%EC%9E%90&item=%EC%8B%9C%EA%B3%84 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:28:34 +0900] "GET /bean/17_paramValues.jsp?item=%EB%AA%A8%EC%9E%90&item=%EC%8B%9C%EA%B3%84 HTTP/1.1" 200 211
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:38:57 +0900] "GET /bean/20_image.jsp HTTP/1.1" 200 237
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:38:57 +0900] "GET /bean/pic.png HTTP/1.1" 404 823
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:39:19 +0900] "GET /bean/20_image.jsp HTTP/1.1" 200 233
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:39:19 +0900] "GET /bean/a.png HTTP/1.1" 200 96723
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:39:55 +0900] "GET /bean/20_image.jsp HTTP/1.1" 200 233
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:39:55 +0900] "GET /bean/a.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:47:19 +0900] "GET /bean/20_image.jsp HTTP/1.1" 500 2613
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:48:00 +0900] "GET /bean/20_image.jsp HTTP/1.1" 500 2613
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:48:01 +0900] "GET /bean/20_image.jsp HTTP/1.1" 200 233
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:48:01 +0900] "GET /bean/a.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:48:02 +0900] "GET /bean/20_image.jsp HTTP/1.1" 200 233
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:48:06 +0900] "GET /bean/20_image.jsp HTTP/1.1" 500 2613
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:48:07 +0900] "GET /bean/20_image.jsp HTTP/1.1" 200 233
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:48:34 +0900] "GET /bean/20_image.jsp HTTP/1.1" 500 2613
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:48:34 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:50:14 +0900] "GET /bean/20_image.jsp HTTP/1.1" 200 454
0:0:0:0:0:0:0:1 - - [19/Jan/2022:12:50:14 +0900] "GET /bean/a.png;jsessionid=D3F2E83A39A68C2F5A8C533310B3BA1F HTTP/1.1" 200 96723
